time,command,ambient_temp,room_temp,humidity,energy,total_energy,reason
2019-11-01 05:22:50.507,off,25.47,25.53,59.14,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:22:55.507,off,25.47,25.61,59.14,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:23:00.507,off,25.47,25.68,59.14,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:23:05.507,off,25.53,25.76,58.94,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:23:10.507,off,25.53,25.83,58.94,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:23:15.507,off,25.53,25.91,58.94,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:23:20.507,off,25.53,25.99,58.94,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:23:25.507,off,25.57,26.03,58.83,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:23:30.507,off,25.6,26.11,58.73,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:23:35.507,off,25.59,26.03,58.78,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:23:40.507,off,25.59,26.03,58.78,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:23:45.507,off,25.59,26.03,58.78,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:23:50.507,off,25.6,26.03,58.72,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:23:55.507,off,25.6,25.96,58.73,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:24:00.507,off,25.63,25.88,58.64,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:24:05.507,off,25.63,25.8,58.64,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:24:10.507,off,25.63,25.77,58.64,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:24:15.507,off,25.63,25.77,58.64,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:24:20.507,off,25.6,25.84,58.74,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:24:25.507,off,25.6,25.83,58.74,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:24:30.507,off,25.62,25.83,58.69,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:24:35.507,off,25.62,25.83,58.69,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:24:40.507,off,25.63,25.83,58.63,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:24:45.507,off,25.63,25.76,58.64,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:24:50.507,off,25.63,25.68,58.63,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:24:55.507,off,25.63,25.6,58.63,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:25:00.507,off,25.63,25.53,58.63,0.0,0.0,Passive simulation (no HVAC)
2019-11-01 05:25:05.507,off,25.63,25.53,58.63,0.0,0.0,Passive simulation (no HVAC)
