time,relative_humidity,temperature
1575245521540,52.5,21.5
1575245452640,52.4,21.6
1575245402993,52.5,21.6
1575245398909,52.4,21.6
1575245323897,52.5,21.6
1575245288892,52.4,21.5
1575245280714,52.4,21.6
1575245191667,52.5,21.6
1575245174699,52.5,21.6
1575245134178,52.6,21.6
1575245126679,52.5,21.6
1575245068742,52.6,21.6
1575245049422,52.4,21.6
1575245044522,52.5,21.5
1575244974123,52.5,21.6
1575244961925,52.4,21.6
1575244952805,52.5,21.6
1575244927707,52.5,21.6
1575244910793,52.4,21.6
1575244840090,52.5,21.6
1575244822159,52.6,21.6
1575244818069,52.4,21.6
1575244792420,52.5,21.6
1575244778835,52.5,21.6
1575244690078,52.3,21.6
1575244611539,52.3,21.6
1575244515803,52.4,21.6
1575244479158,52.3,21.7
1575244472492,52.2,21.5
1575244421691,52.4,21.6
1575244382497,52.5,21.6
1575244332589,52.3,21.7
1575244322098,52.3,21.6
1575244307424,52.4,21.5
1575244265325,52.3,21.6
1575244160150,52.4,21.6
1575244145881,52.5,21.7
1575244138555,52.3,21.5
1575244107047,52.4,21.5
1575244015087,52.3,21.7
1575243994037,52.3,21.7
1575243975354,52.2,21.6
1575243965004,52.3,21.5
1575243961145,52.3,21.6
1575243856291,52.3,21.6
1575243824104,52.3,21.7
1575243805831,52.2,21.5
1575243725742,52.3,21.6
1575243715679,52.2,21.7
1575243683221,52.2,21.6
1575243620753,52.3,21.6
1575243551319,52.4,21.7
1575243540662,52.3,21.6
1575243467383,52.2,21.7
1575243424770,52.2,21.6
1575243252253,52.3,21.6
1575243170484,52.4,21.6
1575243160184,52.4,21.6
1575243136184,52.4,21.6
1575243107320,52.2,21.6
1575243061684,52.2,21.6
1575243030225,52.3,21.6
1575243002108,52.3,21.7
1575242950260,52.2,21.6
1575242940169,52.2,21.6
1575242832088,52.2,21.5
1575242720930,52.2,21.6
1575242707031,52.2,21.7
1575242582649,52.2,21.6
1575242564432,52.2,21.7
1575242498837,52.2,21.6
1575242442815,52.3,21.6
1575242318563,52.2,21.7
1575242248578,52.2,21.7
1575242129825,52.1,21.7
1575242079112,52.3,21.6
1575242060853,52.2,21.7
1575242015460,52.2,21.6
1575241912020,52.1,21.6
1575241894390,52.2,21.6
1575241880605,52.2,21.7
1575241765231,52.4,21.6
1575241756227,52.3,21.6
1575241736694,52.3,21.7
1575241691431,52.3,21.7
1575241663436,52.2,21.7
1575241649683,52.2,21.6
1575241572176,52.1,21.7
1575241520629,52.2,21.6
1575241510177,52.3,21.6
1575241499465,52.3,21.6
1575241445861,52.1,21.7
1575241376175,52.2,21.7
1575241365016,52.2,21.7
1575241319306,52.2,21.6
1575241254275,52.1,21.6
1575241180560,52.1,21.7
1575241176807,52.1,21.7
1575241162279,52.2,21.7
1575241146952,52.1,21.7
1575241092079,52.2,21.7
1575241085452,52.2,21.7
1575241061838,52.2,21.7
1575240991306,52.2,21.7
1575240906470,52.1,21.7
1575240892430,52.1,21.8
1575240843718,52.2,21.7
1575240840226,52.2,21.7
1575240786724,52.1,21.7
1575240765853,52.0,21.6
1575240719980,52.1,21.6
1575240677573,52.2,21.7
1575240579632,52.2,21.7
