time,relative_humidity,temperature
1575246622477,61.7,17.9
1575246580073,61.8,17.9
1575246552633,61.8,17.9
1575246498146,61.8,17.9
1575246491379,61.8,17.9
1575246434777,61.9,17.9
1575246409733,61.8,17.9
1575246355752,61.7,17.9
1575246346588,61.7,17.8
1575246315088,61.6,17.9
1575246287137,61.7,17.9
1575246242175,61.8,17.9
1575246238841,61.8,17.9
1575246138448,61.6,17.8
1575245996928,61.7,17.9
1575245965980,61.8,17.9
1575245951215,61.8,17.9
1575245940641,61.8,17.9
1575245863487,61.7,17.9
1575245774298,61.7,17.8
1575245732286,61.7,17.9
1575245714370,61.8,17.9
1575245700237,61.8,17.9
1575245637104,61.8,17.8
1575245592996,61.7,17.9
1575245581794,61.8,17.9
1575245560066,61.8,18.0
1575245481471,61.8,18.0
1575245463196,61.8,17.8
1575245387696,61.8,18.0
1575245320154,61.9,17.9
1575245293518,61.9,17.9
1575245220229,61.8,17.8
1575245195825,61.9,17.8
1575245187381,61.8,17.9
1575245149505,61.9,17.9
1575245138666,61.8,17.9
1575245112120,61.9,17.9
1575245102521,61.8,17.9
1575245087649,61.8,17.9
1575244935350,61.9,17.9
1575244813728,61.8,17.9
1575244673193,61.8,17.9
1575244656992,61.9,17.9
1575244635603,61.9,17.9
1575244573320,61.7,17.9
1575244511973,61.9,17.9
1575244329260,61.7,18.0
1575244282639,61.6,17.9
1575244272298,61.7,17.9
1575244189887,61.7,18.0
1575244131878,61.7,18.0
1575244087170,61.7,17.9
1575244025859,61.8,17.9
1575243917052,61.6,18.1
1575243882895,61.6,17.9
1575243799434,61.5,18.0
1575243753500,61.6,18.0
1575243750241,61.6,18.0
1575243697843,61.6,17.9
1575243658380,61.5,18.0
1575243596295,61.7,18.0
1575243537299,61.7,18.0
1575243474136,61.5,17.9
1575243352090,61.6,18.0
1575243306642,61.6,17.9
1575243202598,61.5,18.0
1575243164667,61.6,18.0
1575243103494,61.6,18.0
1575243086639,61.5,18.0
1575243051476,61.4,17.9
1575243044340,61.5,17.9
1575243019531,61.4,18.0
1575243012414,61.4,17.9
1575242846729,61.3,17.9
1575242730977,61.5,18.0
1575242724434,61.5,18.0
1575242682517,61.4,18.0
1575242658288,61.4,18.0
1575242651095,61.4,18.0
1575242614615,61.3,18.0
1575242512674,61.4,17.9
1575242491287,61.3,18.0
1575242487405,61.4,18.0
1575242400625,61.4,18.0
1575242397076,61.4,18.1
1575242378677,61.4,18.0
1575242315151,61.4,18.0
1575242300748,61.4,18.0
1575242252185,61.4,18.0
1575242181482,61.4,18.0
1575242105041,61.3,18.0
1575242095390,61.3,18.0
1575241985837,61.4,18.0
1575241928982,61.3,18.1
1575241840549,61.4,18.1
1575241631801,61.5,18.0
1575241541698,61.4,17.9
1575241527356,61.4,18.1
1575241503043,61.4,18.1
1575241485869,61.4,18.1
1575241361390,61.4,18.1
1575241216522,61.3,18.1
1575241187429,61.4,18.1
1575241165977,61.3,18.1
1575241154624,61.4,18.2
1575241107130,61.3,18.0
1575241088741,61.3,18.0
1575240871564,61.4,18.1
1575240826421,61.3,18.0
1575240779828,61.3,18.1
1575240758621,61.3,18.1
1575240712034,61.4,18.1
1575240691285,61.3,18.1
1575240684114,61.3,18.2
1575240636271,61.2,18.1
1575240609951,61.2,18.1
1575240597176,61.2,18.2
1575240509307,61.3,18.1
1575240454527,61.2,18.1
1575240435639,61.3,18.1
1575240391021,61.2,18.1
1575240348890,61.2,18.0
1575240345437,61.2,18.1
